,name,moves
60893,Archen,Thrash
60894,Archen,Dragon Claw
60895,Archen,Roar
60896,Archen,Toxic
60897,Archen,Hidden Power
60898,Archen,Taunt
60899,Archen,Protect
60900,Archen,Roost
60901,Archen,Frustration
60902,Archen,Smack Down
60903,Archen,Earthquake
60904,Archen,Return
60905,Archen,Double Team
60906,Archen,Sandstorm
60907,Archen,Rock Tomb
60908,Archen,Aerial Ace
60909,Archen,Torment
60910,Archen,Facade
60911,Archen,Rest
60912,Archen,Attract
60913,Archen,Round
60914,Archen,Steel Wing
60915,Archen,Acrobatics
60916,Archen,Shadow Claw
60917,Archen,Rock Polish
60918,Archen,Stone Edge
60919,Archen,Bulldoze
60920,Archen,Rock Slide
60921,Archen,Swagger
60922,Archen,Sleep Talk
60923,Archen,U-turn
60924,Archen,Substitute
60925,Archen,Confide
60926,Archen,Steel Wing
60927,Archen,Defog
60928,Archen,Dragon Pulse
60929,Archen,Head Smash
60930,Archen,Knock Off
60931,Archen,Earth Power
60932,Archen,Bite
60933,Archen,Ally Switch
60934,Archen,Switcheroo
60935,Archen,Bounce
60936,Archen,Uproar
60937,Archen,Earth Power
60938,Archen,Iron Defense
60939,Archen,Aqua Tail
60940,Archen,Zen Headbutt
60941,Archen,Dragon Pulse
60942,Archen,Iron Tail
60943,Archen,Snore
60944,Archen,Knock Off
60945,Archen,Heat Wave
60946,Archen,Tailwind
60947,Archen,Endeavor
60948,Archen,Stealth Rock
60949,Archen,Ally Switch
60950,Archen,Defog
60951,Archen,Breakneck Blitz
60952,Archen,Supersonic Skystrike
60953,Archen,Tectonic Rage
60954,Archen,Continental Crush
60955,Archen,Savage Spin-Out
60956,Archen,Never-Ending Nightmare
60957,Archen,Corkscrew Crash
60958,Archen,Inferno Overdrive
60959,Archen,Hydro Vortex
60960,Archen,Shattered Psyche
60961,Archen,Devastating Drake
60962,Archen,Black Hole Eclipse
60963,Archen,All-Out Pummeling
60964,Archen,Hone Claws
60965,Archen,Dig
60966,Archen,Rock Smash
60967,Archen,Secret Power
60968,Archen,Cut
60969,Archeops,Quick Attack
60970,Archeops,Leer
60971,Archeops,Wing Attack
60972,Archeops,Rock Throw
60973,Archeops,Rock Throw
60974,Archeops,Double Team
60975,Archeops,Scary Face
60976,Archeops,Pluck
60977,Archeops,Ancient Power
60978,Archeops,Agility
60979,Archeops,Quick Guard
60980,Archeops,Acrobatics
60981,Archeops,Dragon Breath
60982,Archeops,Crunch
60983,Archeops,Endeavor
60984,Archeops,U-turn
60985,Archeops,Rock Slide
60986,Archeops,Dragon Claw
60987,Archeops,Thrash
60988,Archeops,Dragon Claw
60989,Archeops,Roar
60990,Archeops,Toxic
60991,Archeops,Hidden Power
60992,Archeops,Taunt
60993,Archeops,Hyper Beam
60994,Archeops,Protect
60995,Archeops,Roost
60996,Archeops,Frustration
60997,Archeops,Smack Down
60998,Archeops,Earthquake
60999,Archeops,Return
61000,Archeops,Double Team
61001,Archeops,Sandstorm
61002,Archeops,Rock Tomb
61003,Archeops,Aerial Ace
61004,Archeops,Torment
61005,Archeops,Facade
61006,Archeops,Rest
61007,Archeops,Attract
61008,Archeops,Round
61009,Archeops,Steel Wing
61010,Archeops,Focus Blast
61011,Archeops,Acrobatics
61012,Archeops,Shadow Claw
61013,Archeops,Giga Impact
61014,Archeops,Rock Polish
61015,Archeops,Stone Edge
61016,Archeops,Fly
61017,Archeops,Bulldoze
61018,Archeops,Rock Slide
61019,Archeops,Dragon Tail
61020,Archeops,Swagger
61021,Archeops,Sleep Talk
61022,Archeops,U-turn
61023,Archeops,Substitute
61024,Archeops,Confide
61025,Archeops,Steel Wing
61026,Archeops,Defog
61027,Archeops,Dragon Pulse
61028,Archeops,Head Smash
61029,Archeops,Knock Off
61030,Archeops,Earth Power
61031,Archeops,Bite
61032,Archeops,Ally Switch
61033,Archeops,Switcheroo
61034,Archeops,Bounce
61035,Archeops,Uproar
61036,Archeops,Earth Power
61037,Archeops,Iron Defense
61038,Archeops,Aqua Tail
61039,Archeops,Zen Headbutt
61040,Archeops,Dragon Pulse
61041,Archeops,Iron Tail
61042,Archeops,Snore
61043,Archeops,Knock Off
61044,Archeops,Heat Wave
61045,Archeops,Tailwind
61046,Archeops,Sky Attack
61047,Archeops,Endeavor
61048,Archeops,Outrage
61049,Archeops,Stealth Rock
61050,Archeops,Ally Switch
61051,Archeops,Defog
61052,Archeops,Breakneck Blitz
61053,Archeops,All-Out Pummeling
61054,Archeops,Supersonic Skystrike
61055,Archeops,Tectonic Rage
61056,Archeops,Continental Crush
61057,Archeops,Savage Spin-Out
61058,Archeops,Never-Ending Nightmare
61059,Archeops,Corkscrew Crash
61060,Archeops,Inferno Overdrive
61061,Archeops,Hydro Vortex
61062,Archeops,Shattered Psyche
61063,Archeops,Devastating Drake
61064,Archeops,Black Hole Eclipse
61065,Archeops,All-Out Pummeling
61066,Archeops,Hone Claws
61067,Archeops,Dig
61068,Archeops,Rock Smash
61069,Archeops,Secret Power
61070,Archeops,Cut
61071,Trubbish,Pound
61072,Trubbish,Poison Gas
61073,Trubbish,Recycle
61074,Trubbish,Toxic Spikes
61075,Trubbish,Acid Spray
61076,Trubbish,Double Slap
61077,Trubbish,Sludge
61078,Trubbish,Stockpile
61079,Trubbish,Swallow
61080,Trubbish,Take Down
61081,Trubbish,Sludge Bomb
61082,Trubbish,Clear Smog
61083,Trubbish,Toxic
61084,Trubbish,Amnesia
61085,Trubbish,Belch
61086,Trubbish,Gunk Shot
61087,Trubbish,Explosion
61088,Trubbish,Toxic
61089,Trubbish,Venoshock
61090,Trubbish,Hidden Power
61091,Trubbish,Sunny Day
61092,Trubbish,Protect
61093,Trubbish,Rain Dance
61094,Trubbish,Frustration
61095,Trubbish,Return
61096,Trubbish,Double Team
61097,Trubbish,Sludge Wave
61098,Trubbish,Sludge Bomb
61099,Trubbish,Facade
61100,Trubbish,Rest
61101,Trubbish,Attract
61102,Trubbish,Thief
61103,Trubbish,Round
61104,Trubbish,Explosion
61105,Trubbish,Payback
61106,Trubbish,Infestation
61107,Trubbish,Swagger
61108,Trubbish,Sleep Talk
61109,Trubbish,Substitute
61110,Trubbish,Dark Pulse
61111,Trubbish,Confide
61112,Trubbish,Spikes
61113,Trubbish,Rollout
61114,Trubbish,Haze
61115,Trubbish,Curse
61116,Trubbish,Rock Blast
61117,Trubbish,Sand Attack
61118,Trubbish,Mud Sport
61119,Trubbish,Self-Destruct
61120,Trubbish,AutotomizeUSUM Only
61121,Trubbish,Seed Bomb
61122,Trubbish,Gunk Shot
61123,Trubbish,Snore
61124,Trubbish,Pain Split
61125,Trubbish,Giga Drain
61126,Trubbish,Drain Punch
61127,Trubbish,Spite
61128,Trubbish,Recycle
61129,Trubbish,Breakneck Blitz
61130,Trubbish,All-Out Pummeling
61131,Trubbish,Acid Downpour
61132,Trubbish,Continental Crush
61133,Trubbish,Savage Spin-Out
61134,Trubbish,Bloom Doom
61135,Trubbish,Black Hole Eclipse
61136,Trubbish,Secret Power
61137,Garbodor,Pound
61138,Garbodor,Poison Gas
61139,Garbodor,Recycle
61140,Garbodor,Toxic Spikes
61141,Garbodor,Recycle
61142,Garbodor,Toxic Spikes
61143,Garbodor,Acid Spray
61144,Garbodor,Double Slap
61145,Garbodor,Sludge
61146,Garbodor,Stockpile
61147,Garbodor,Swallow
61148,Garbodor,Body Slam
61149,Garbodor,Sludge Bomb
61150,Garbodor,Clear Smog
61151,Garbodor,Toxic
61152,Garbodor,Amnesia
61153,Garbodor,Belch
61154,Garbodor,Gunk Shot
61155,Garbodor,Explosion
61156,Garbodor,Toxic
61157,Garbodor,Venoshock
61158,Garbodor,Hidden Power
61159,Garbodor,Sunny Day
61160,Garbodor,Hyper Beam
61161,Garbodor,Protect
61162,Garbodor,Rain Dance
61163,Garbodor,Frustration
61164,Garbodor,Solar Beam
61165,Garbodor,Smack Down
61166,Garbodor,Thunderbolt
61167,Garbodor,Return
61168,Garbodor,Psychic
61169,Garbodor,Double Team
61170,Garbodor,Sludge Wave
61171,Garbodor,Sludge Bomb
61172,Garbodor,Facade
61173,Garbodor,Rest
61174,Garbodor,Attract
61175,Garbodor,Thief
61176,Garbodor,Round
61177,Garbodor,Focus Blast
61178,Garbodor,Fling
61179,Garbodor,Explosion
61180,Garbodor,Payback
61181,Garbodor,Giga Impact
61182,Garbodor,Rock Polish
61183,Garbodor,Infestation
61184,Garbodor,Swagger
61185,Garbodor,Sleep Talk
61186,Garbodor,Substitute
61187,Garbodor,Dark Pulse
61188,Garbodor,Confide
61189,Garbodor,Spikes
61190,Garbodor,Rollout
61191,Garbodor,Haze
61192,Garbodor,Curse
61193,Garbodor,Rock Blast
61194,Garbodor,Sand Attack
61195,Garbodor,Mud Sport
61196,Garbodor,Self-Destruct
61197,Garbodor,AutotomizeUSUM Only
61198,Garbodor,Seed Bomb
61199,Garbodor,Gunk Shot
61200,Garbodor,Snore
61201,Garbodor,Pain Split
61202,Garbodor,Giga Drain
61203,Garbodor,Drain Punch
61204,Garbodor,Spite
61205,Garbodor,Recycle
61206,Garbodor,Stomping Tantrum
61207,Garbodor,Breakneck Blitz
61208,Garbodor,All-Out Pummeling
61209,Garbodor,Acid Downpour
61210,Garbodor,Tectonic Rage
61211,Garbodor,Continental Crush
61212,Garbodor,Savage Spin-Out
61213,Garbodor,Bloom Doom
61214,Garbodor,Gigavolt Havoc
61215,Garbodor,Shattered Psyche
61216,Garbodor,Black Hole Eclipse
61217,Garbodor,Take Down
61218,Garbodor,Secret Power
61219,Zorua,Scratch
61220,Zorua,Leer
61221,Zorua,Pursuit
61222,Zorua,Fake Tears
61223,Zorua,Fury Swipes
61224,Zorua,Feint Attack
61225,Zorua,Scary Face
61226,Zorua,Taunt
61227,Zorua,Foul Play
61228,Zorua,Torment
61229,Zorua,Agility
61230,Zorua,Embargo
61231,Zorua,Punishment
61232,Zorua,Nasty Plot
61233,Zorua,Imprison
61234,Zorua,Night Daze
61235,Zorua,Calm Mind
61236,Zorua,Roar
61237,Zorua,Toxic
61238,Zorua,Hidden Power
61239,Zorua,Sunny Day
61240,Zorua,Taunt
61241,Zorua,Protect
61242,Zorua,Rain Dance
61243,Zorua,Frustration
61244,Zorua,Return
61245,Zorua,Shadow Ball
61246,Zorua,Double Team
61247,Zorua,Aerial Ace
61248,Zorua,Torment
61249,Zorua,Facade
61250,Zorua,Rest
61251,Zorua,Attract
61252,Zorua,Thief
61253,Zorua,Round
61254,Zorua,Fling
61255,Zorua,Embargo
61256,Zorua,Payback
61257,Zorua,Swords Dance
61258,Zorua,Psych Up
61259,Zorua,Grass Knot
61260,Zorua,Swagger
61261,Zorua,Sleep Talk
61262,Zorua,U-turn
61263,Zorua,Substitute
61264,Zorua,Snarl
61265,Zorua,Dark Pulse
61266,Zorua,Confide
61267,Zorua,Detect
61268,Zorua,Captivate
61269,Zorua,Dark Pulse
61270,Zorua,Snatch
61271,Zorua,Memento
61272,Zorua,Sucker Punch
61273,Zorua,Extrasensory
61274,Zorua,Counter
61275,Zorua,Copycat
61276,Zorua,Covet
61277,Zorua,Bounce
61278,Zorua,Uproar
61279,Zorua,Foul Play
61280,Zorua,Hyper Voice
61281,Zorua,Snore
61282,Zorua,Knock Off
61283,Zorua,Spite
61284,Zorua,Trick
61285,Zorua,Snatch
61286,Zorua,Breakneck Blitz
61287,Zorua,All-Out Pummeling
61288,Zorua,Supersonic Skystrike
61289,Zorua,Savage Spin-Out
61290,Zorua,Never-Ending Nightmare
61291,Zorua,Bloom Doom
61292,Zorua,Shattered Psyche
61293,Zorua,Black Hole Eclipse
61294,Zorua,Tectonic Rage
61295,Zorua,Inferno Overdrive
61296,Zorua,Hone Claws
61297,Zorua,Dig
61298,Zorua,Incinerate
61299,Zorua,Retaliate
61300,Zorua,Secret Power
61301,Zorua,Cut
61302,Zoroark,Night Slash
61303,Zoroark,Night Daze
61304,Zoroark,Imprison
61305,Zoroark,U-turn
61306,Zoroark,Scratch
61307,Zoroark,Leer
61308,Zoroark,Pursuit
61309,Zoroark,Hone Claws
61310,Zoroark,Pursuit
61311,Zoroark,Hone Claws
61312,Zoroark,Fury Swipes
61313,Zoroark,Feint Attack
61314,Zoroark,Scary Face
61315,Zoroark,Taunt
61316,Zoroark,Foul Play
61317,Zoroark,Torment
61318,Zoroark,Agility
61319,Zoroark,Embargo
61320,Zoroark,Punishment
61321,Zoroark,Nasty Plot
61322,Zoroark,Imprison
61323,Zoroark,Night Daze
61324,Zoroark,Calm Mind
61325,Zoroark,Roar
61326,Zoroark,Toxic
61327,Zoroark,Hidden Power
61328,Zoroark,Sunny Day
61329,Zoroark,Taunt
61330,Zoroark,Hyper Beam
61331,Zoroark,Protect
61332,Zoroark,Rain Dance
61333,Zoroark,Frustration
61334,Zoroark,Return
61335,Zoroark,Shadow Ball
61336,Zoroark,Double Team
61337,Zoroark,Flamethrower
61338,Zoroark,Aerial Ace
61339,Zoroark,Torment
61340,Zoroark,Facade
61341,Zoroark,Rest
61342,Zoroark,Attract
61343,Zoroark,Thief
61344,Zoroark,Low Sweep
61345,Zoroark,Round
61346,Zoroark,Focus Blast
61347,Zoroark,Fling
61348,Zoroark,Embargo
61349,Zoroark,Shadow Claw
61350,Zoroark,Payback
61351,Zoroark,Giga Impact
61352,Zoroark,Swords Dance
61353,Zoroark,Psych Up
61354,Zoroark,Grass Knot
61355,Zoroark,Swagger
61356,Zoroark,Sleep Talk
61357,Zoroark,U-turn
61358,Zoroark,Substitute
61359,Zoroark,Snarl
61360,Zoroark,Dark Pulse
61361,Zoroark,Confide
61362,Zoroark,Detect
61363,Zoroark,Captivate
61364,Zoroark,Dark Pulse
61365,Zoroark,Snatch
61366,Zoroark,Memento
61367,Zoroark,Sucker Punch
61368,Zoroark,Extrasensory
61369,Zoroark,Counter
61370,Zoroark,Copycat
61371,Zoroark,Covet
61372,Zoroark,Bounce
61373,Zoroark,Low Kick
61374,Zoroark,Uproar
61375,Zoroark,Foul Play
61376,Zoroark,Hyper Voice
61377,Zoroark,Snore
61378,Zoroark,Knock Off
61379,Zoroark,Spite
61380,Zoroark,Trick
61381,Zoroark,Snatch
61382,Zoroark,Throat Chop
61383,Zoroark,Laser Focus
61384,Zoroark,Breakneck Blitz
61385,Zoroark,All-Out Pummeling
61386,Zoroark,Supersonic Skystrike
61387,Zoroark,Savage Spin-Out
61388,Zoroark,Never-Ending Nightmare
61389,Zoroark,Inferno Overdrive
61390,Zoroark,Bloom Doom
61391,Zoroark,Shattered Psyche
61392,Zoroark,Black Hole Eclipse
61393,Zoroark,Tectonic Rage
61394,Zoroark,Fake Tears
61395,Zoroark,Dig
61396,Zoroark,Incinerate
61397,Zoroark,Retaliate
61398,Zoroark,Rock Smash
61399,Zoroark,Secret Power
61400,Zoroark,Cut
61401,Minccino,Pound
61402,Minccino,Baby-Doll Eyes
61403,Minccino,Helping Hand
61404,Minccino,Tickle
61405,Minccino,Double Slap
61406,Minccino,Encore
61407,Minccino,Swift
61408,Minccino,Sing
61409,Minccino,Tail Slap
61410,Minccino,Charm
61411,Minccino,Wake-Up Slap
61412,Minccino,Echoed Voice
61413,Minccino,Slam
61414,Minccino,Captivate
61415,Minccino,Hyper Voice
61416,Minccino,Last Resort
61417,Minccino,After You
61418,Minccino,Work Up
61419,Minccino,Calm Mind
61420,Minccino,Toxic
61421,Minccino,Hidden Power
61422,Minccino,Sunny Day
61423,Minccino,Protect
61424,Minccino,Rain Dance
61425,Minccino,Safeguard
61426,Minccino,Frustration
61427,Minccino,Thunderbolt
61428,Minccino,Return
61429,Minccino,Double Team
61430,Minccino,Facade
61431,Minccino,Rest
61432,Minccino,Attract
61433,Minccino,Thief
61434,Minccino,Round
61435,Minccino,Echoed Voice
61436,Minccino,Fling
61437,Minccino,Thunder Wave
61438,Minccino,Grass Knot
61439,Minccino,Swagger
61440,Minccino,Sleep Talk
61441,Minccino,U-turn
61442,Minccino,Substitute
61443,Minccino,Dazzling Gleam
61444,Minccino,Confide
61445,Minccino,Iron Tail
61446,Minccino,Tail Whip
61447,Minccino,Aqua Tail
61448,Minccino,Mud-Slap
61449,Minccino,Knock Off
61450,Minccino,Fake Tears
61451,Minccino,Sleep Talk
61452,Minccino,Endure
61453,Minccino,Flail
61454,Minccino,Covet
61455,Minccino,Seed Bomb
61456,Minccino,Gunk Shot
61457,Minccino,Uproar
61458,Minccino,Last Resort
61459,Minccino,Aqua Tail
61460,Minccino,Hyper Voice
61461,Minccino,Iron Tail
61462,Minccino,Snore
61463,Minccino,Knock Off
61464,Minccino,Shock Wave
61465,Minccino,After You
61466,Minccino,Helping Hand
61467,Minccino,Breakneck Blitz
61468,Minccino,All-Out Pummeling
61469,Minccino,Acid Downpour
61470,Minccino,Tectonic Rage
61471,Minccino,Savage Spin-Out
61472,Minccino,Corkscrew Crash
61473,Minccino,Hydro Vortex
61474,Minccino,Bloom Doom
61475,Minccino,Gigavolt Havoc
61476,Minccino,Black Hole Eclipse
61477,Minccino,Twinkle Tackle
61478,Minccino,Tectonic Rage
61479,Minccino,Dig
61480,Minccino,Retaliate
61481,Minccino,Secret Power
61482,Minccino,Growl
61483,Cinccino,Bullet Seed
61484,Cinccino,Rock Blast
61485,Cinccino,Helping Hand
61486,Cinccino,Tickle
61487,Cinccino,Sing
61488,Cinccino,Tail Slap
61489,Cinccino,Work Up
61490,Cinccino,Calm Mind
61491,Cinccino,Toxic
61492,Cinccino,Hidden Power
61493,Cinccino,Sunny Day
61494,Cinccino,Hyper Beam
61495,Cinccino,Light Screen
61496,Cinccino,Protect
61497,Cinccino,Rain Dance
61498,Cinccino,Safeguard
61499,Cinccino,Frustration
61500,Cinccino,Thunderbolt
61501,Cinccino,Thunder
61502,Cinccino,Return
61503,Cinccino,Double Team
61504,Cinccino,Facade
61505,Cinccino,Rest
61506,Cinccino,Attract
61507,Cinccino,Thief
61508,Cinccino,Round
61509,Cinccino,Echoed Voice
61510,Cinccino,Focus Blast
61511,Cinccino,Fling
61512,Cinccino,Giga Impact
61513,Cinccino,Thunder Wave
61514,Cinccino,Grass Knot
61515,Cinccino,Swagger
61516,Cinccino,Sleep Talk
61517,Cinccino,U-turn
61518,Cinccino,Substitute
61519,Cinccino,Dazzling Gleam
61520,Cinccino,Confide
61521,Cinccino,Iron Tail
61522,Cinccino,Tail Whip
61523,Cinccino,Aqua Tail
61524,Cinccino,Mud-Slap
61525,Cinccino,Knock Off
61526,Cinccino,Fake Tears
61527,Cinccino,Sleep Talk
61528,Cinccino,Endure
61529,Cinccino,Flail
61530,Cinccino,Covet
61531,Cinccino,Seed Bomb
61532,Cinccino,Gunk Shot
61533,Cinccino,Uproar
61534,Cinccino,Last Resort
61535,Cinccino,Aqua Tail
61536,Cinccino,Hyper Voice
61537,Cinccino,Iron Tail
61538,Cinccino,Snore
61539,Cinccino,Knock Off
61540,Cinccino,Shock Wave
61541,Cinccino,After You
61542,Cinccino,Helping Hand
61543,Cinccino,Laser Focus
61544,Cinccino,Breakneck Blitz
61545,Cinccino,All-Out Pummeling
61546,Cinccino,Acid Downpour
61547,Cinccino,Tectonic Rage
61548,Cinccino,Continental Crush
61549,Cinccino,Savage Spin-Out
61550,Cinccino,Corkscrew Crash
61551,Cinccino,Hydro Vortex
61552,Cinccino,Bloom Doom
61553,Cinccino,Gigavolt Havoc
61554,Cinccino,Black Hole Eclipse
61555,Cinccino,Twinkle Tackle
61556,Cinccino,Tectonic Rage
61557,Cinccino,Pound
61558,Cinccino,Baby-doll Eyes
61559,Cinccino,Double Slap
61560,Cinccino,Encore
61561,Cinccino,Swift
61562,Cinccino,Charm
61563,Cinccino,Wake-up Slap
61564,Cinccino,Echoed Voice
61565,Cinccino,Slam
61566,Cinccino,Captivate
61567,Cinccino,Hyper Voice
61568,Cinccino,Last Resort
61569,Cinccino,After You
61570,Cinccino,Dig
61571,Cinccino,Retaliate
61572,Cinccino,Secret Power
61573,Gothita,Pound
61574,Gothita,Confusion
61575,Gothita,Tickle
61576,Gothita,Play Nice
61577,Gothita,Fake Tears
61578,Gothita,Double Slap
61579,Gothita,Psybeam
61580,Gothita,Embargo
61581,Gothita,Feint Attack
61582,Gothita,Psyshock
61583,Gothita,Flatter
61584,Gothita,Future Sight
61585,Gothita,Heal Block
61586,Gothita,Psychic
61587,Gothita,Telekinesis
61588,Gothita,Charm
61589,Gothita,Magic Room
61590,Gothita,Psyshock
61591,Gothita,Calm Mind
61592,Gothita,Toxic
61593,Gothita,Hidden Power
61594,Gothita,Taunt
61595,Gothita,Light Screen
61596,Gothita,Protect
61597,Gothita,Rain Dance
61598,Gothita,Safeguard
61599,Gothita,Frustration
61600,Gothita,Thunderbolt
61601,Gothita,Return
61602,Gothita,Psychic
61603,Gothita,Shadow Ball
61604,Gothita,Double Team
61605,Gothita,Reflect
61606,Gothita,Rock Tomb
61607,Gothita,Torment
61608,Gothita,Facade
61609,Gothita,Rest
61610,Gothita,Attract
61611,Gothita,Thief
61612,Gothita,Round
61613,Gothita,Energy Ball
61614,Gothita,Fling
61615,Gothita,Charge Beam
61616,Gothita,Embargo
61617,Gothita,Payback
61618,Gothita,Thunder Wave
61619,Gothita,Psych Up
61620,Gothita,Rock Slide
61621,Gothita,Dream Eater
61622,Gothita,Grass Knot
61623,Gothita,Swagger
61624,Gothita,Sleep Talk
61625,Gothita,Substitute
61626,Gothita,Trick Room
61627,Gothita,Dark Pulse
61628,Gothita,Confide
61629,Gothita,Mirror Coat
61630,Gothita,Uproar
61631,Gothita,Miracle Eye
61632,Gothita,Captivate
61633,Gothita,Mean Look
61634,Gothita,Dark Pulse
61635,Gothita,Heal Pulse
61636,Gothita,Covet
61637,Gothita,Signal Beam
61638,Gothita,Uproar
61639,Gothita,Magic Coat
61640,Gothita,Foul Play
61641,Gothita,Gravity
61642,Gothita,Zen Headbutt
61643,Gothita,Snore
61644,Gothita,Role Play
61645,Gothita,Heal Bell
61646,Gothita,Shock Wave
61647,Gothita,Helping Hand
61648,Gothita,Trick
61649,Gothita,Magic Room
61650,Gothita,Recycle
61651,Gothita,Snatch
61652,Gothita,Skill Swap
61653,Gothita,Telekinesis
61654,Gothita,Ally Switch
61655,Gothita,Breakneck Blitz
61656,Gothita,Continental Crush
61657,Gothita,Savage Spin-Out
61658,Gothita,Never-Ending Nightmare
61659,Gothita,Bloom Doom
61660,Gothita,Gigavolt Havoc
61661,Gothita,Shattered Psyche
61662,Gothita,Black Hole Eclipse
61663,Gothita,Flash
61664,Gothita,Secret Power
61665,Gothorita,Pound
61666,Gothorita,Confusion
61667,Gothorita,Tickle
61668,Gothorita,Play Nice
61669,Gothorita,Confusion
61670,Gothorita,Tickle
61671,Gothorita,Fake Tears
61672,Gothorita,Double Slap
61673,Gothorita,Psybeam
61674,Gothorita,Embargo
61675,Gothorita,Feint Attack
61676,Gothorita,Psyshock
61677,Gothorita,Flatter
61678,Gothorita,Future Sight
61679,Gothorita,Heal Block
61680,Gothorita,Psychic
61681,Gothorita,Telekinesis
61682,Gothorita,Charm
61683,Gothorita,Magic Room
61684,Gothorita,Psyshock
61685,Gothorita,Calm Mind
61686,Gothorita,Toxic
61687,Gothorita,Hidden Power
61688,Gothorita,Taunt
61689,Gothorita,Light Screen
61690,Gothorita,Protect
61691,Gothorita,Rain Dance
61692,Gothorita,Safeguard
61693,Gothorita,Frustration
61694,Gothorita,Thunderbolt
61695,Gothorita,Return
61696,Gothorita,Psychic
61697,Gothorita,Shadow Ball
61698,Gothorita,Double Team
61699,Gothorita,Reflect
61700,Gothorita,Rock Tomb
61701,Gothorita,Torment
61702,Gothorita,Facade
61703,Gothorita,Rest
61704,Gothorita,Attract
61705,Gothorita,Thief
61706,Gothorita,Round
61707,Gothorita,Energy Ball
61708,Gothorita,Fling
61709,Gothorita,Charge Beam
61710,Gothorita,Embargo
61711,Gothorita,Payback
61712,Gothorita,Thunder Wave
61713,Gothorita,Psych Up
61714,Gothorita,Rock Slide
61715,Gothorita,Dream Eater
61716,Gothorita,Grass Knot
61717,Gothorita,Swagger
61718,Gothorita,Sleep Talk
61719,Gothorita,Substitute
61720,Gothorita,Trick Room
61721,Gothorita,Dark Pulse
61722,Gothorita,Confide
61723,Gothorita,Mirror Coat
61724,Gothorita,Uproar
61725,Gothorita,Miracle Eye
61726,Gothorita,Captivate
61727,Gothorita,Mean Look
61728,Gothorita,Dark Pulse
61729,Gothorita,Heal Pulse
61730,Gothorita,Covet
61731,Gothorita,Signal Beam
61732,Gothorita,Uproar
61733,Gothorita,Magic Coat
61734,Gothorita,Foul Play
61735,Gothorita,Gravity
61736,Gothorita,Zen Headbutt
61737,Gothorita,Snore
61738,Gothorita,Role Play
61739,Gothorita,Heal Bell
61740,Gothorita,Shock Wave
61741,Gothorita,Helping Hand
61742,Gothorita,Trick
61743,Gothorita,Magic Room
61744,Gothorita,Recycle
61745,Gothorita,Snatch
61746,Gothorita,Skill Swap
61747,Gothorita,Telekinesis
61748,Gothorita,Ally Switch
61749,Gothorita,Breakneck Blitz
61750,Gothorita,Continental Crush
61751,Gothorita,Savage Spin-Out
61752,Gothorita,Never-Ending Nightmare
61753,Gothorita,Bloom Doom
61754,Gothorita,Gigavolt Havoc
61755,Gothorita,Shattered Psyche
61756,Gothorita,Black Hole Eclipse
61757,Gothorita,Flash
61758,Gothorita,Secret Power
61759,Gothitelle,Pound
61760,Gothitelle,Confusion
61761,Gothitelle,Tickle
61762,Gothitelle,Play Nice
61763,Gothitelle,Confusion
61764,Gothitelle,Tickle
61765,Gothitelle,Fake Tears
61766,Gothitelle,Double Slap
61767,Gothitelle,Psybeam
61768,Gothitelle,Embargo
61769,Gothitelle,Feint Attack
61770,Gothitelle,Psyshock
61771,Gothitelle,Flatter
61772,Gothitelle,Future Sight
61773,Gothitelle,Heal Block
61774,Gothitelle,Psychic
61775,Gothitelle,Telekinesis
61776,Gothitelle,Charm
61777,Gothitelle,Magic Room
61778,Gothitelle,Psyshock
61779,Gothitelle,Calm Mind
61780,Gothitelle,Toxic
61781,Gothitelle,Hidden Power
61782,Gothitelle,Taunt
61783,Gothitelle,Hyper Beam
