,name,moves
159,Croconaw,"['Slash', 'Tackle', 'Leer', 'Water Gun', 'Bite', 'Bubble Beam', 'Aqua Jet', 'Breaking Swipe', 'Screech', 'Liquidation', 'Hydro Pump', 'Outrage', 'Dragon Claw', 'Rock Smash', 'Roar', 'Flip Turn', 'Brick Break', 'Rock Slide', 'Ice Beam', 'Ice Fang', 'Protect', 'Dig', 'Swords Dance', 'Double Team', 'Endure', 'Rock Tomb', 'Water Pulse', 'Icy Wind', 'Whirlpool', 'Surf', 'Liquidation', 'Bulldoze', 'Substitute', 'Curse', 'Outrage', 'Hydro Pump', 'Waterfall', 'Work Up', 'Blizzard', 'Ice Fang ', 'Scratch', 'Leer', 'Water Gun', 'Bite', 'Scary Face', 'Ice Fang', 'Flail', 'Crunch', 'Slash', 'Screech', 'Thrash', 'Aqua Tail', 'Superpower', 'Hydro Pump', 'Take Down', 'Fake Tears', 'Mud-Slap', 'Scary Face', 'Protect', 'Ice Fang', 'Water Pulse', 'Low Kick', 'Thief', 'Trailblaze', 'Chilling Water', 'Facade', 'Aerial Ace', 'Metal Claw', 'Icy Wind', 'Rock Tomb', 'Fling', 'Endure', 'Rain Dance', 'Dig', 'Brick Break', 'Shadow Claw', 'Psychic Fangs', 'Ice Punch', 'Sleep Talk', 'Waterfall', 'Dragon Claw', 'Rest', 'Rock Slide', 'Swords Dance', 'Dragon Dance', 'Substitute', 'Crunch', 'Liquidation', 'Surf', 'Ice Beam', 'Hydro Pump', 'Blizzard', 'Water Pledge', 'Tera Blast', 'Roar', 'Spite', 'Uproar', 'Focus Punch', 'Flip Turn', 'Double-Edge', 'Endeavor', 'Whirlpool', 'Muddy Water', 'Breaking Swipe', 'Curse', 'Counter', 'Ancient Power', 'Flatter', 'Block', 'Aqua Jet']"
160,Feraligatr,"['Crunch', 'Tackle', 'Leer', 'Slash', 'Water Gun', 'Bite', 'Bubble Beam', 'Aqua Jet', 'Breaking Swipe', 'Screech', 'Liquidation', 'Hydro Pump', 'Outrage', 'Dragon Claw', 'Rock Smash', 'Roar', 'Flip Turn', 'Brick Break', 'Rock Slide', 'Ice Beam', 'Ice Fang', 'Protect', 'Crunch', 'Dig', 'Swords Dance', 'Double Team', 'Endure', 'Rock Tomb', 'Water Pulse', 'Hyper Beam', 'Agility', 'Icy Wind', 'Giga Impact', 'Double-Edge', 'Earthquake', 'Whirlpool', 'Surf', 'Liquidation', 'Bulldoze', 'Substitute', 'Curse', 'Outrage', 'Hydro Pump', 'Waterfall', 'Work Up', 'Blizzard', 'Dragon Claw ', 'Scratch', 'Leer', 'Water Gun', 'Agility', 'Bite', 'Scary Face', 'Ice Fang', 'Flail', 'Crunch', 'Slash', 'Screech', 'Thrash', 'Aqua Tail', 'Superpower', 'Hydro Pump', 'Take Down', 'Fake Tears', 'Agility', 'Mud-Slap', 'Scary Face', 'Protect', 'Ice Fang', 'Water Pulse', 'Low Kick', 'Thief', 'Trailblaze', 'Chilling Water', 'Facade', 'Aerial Ace', 'Bulldoze', 'Snarl', 'Metal Claw', 'Icy Wind', 'Rock Tomb', 'Fling', 'Dragon Tail', 'Avalanche', 'Endure', 'Rain Dance', 'Dig', 'Brick Break', 'Shadow Claw', 'Psychic Fangs', 'Body Slam', 'Ice Punch', 'Sleep Talk', 'Waterfall', 'Dragon Claw', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Swords Dance', 'Dragon Dance', 'Substitute', 'Crunch', 'Liquidation', 'Surf', 'Helping Hand', 'Ice Beam', 'Hydro Pump', 'Blizzard', 'Water Pledge', 'Earthquake', 'Giga Impact', 'Hydro Cannon', 'Outrage', 'Focus Blast', 'Hyper Beam', 'Tera Blast', 'Roar', 'Spite', 'Uproar', 'Focus Punch', 'Flip Turn', 'Lash Out', 'Scale Shot', 'Double-Edge', 'Endeavor', 'Whirlpool', 'Muddy Water', 'Breaking Swipe', 'Curse', 'Counter', 'Ancient Power', 'Flatter', 'Block', 'Aqua Jet']"
161,Sentret,"['Scratch', 'Defense Curl', 'Quick Attack', 'Fury Swipes', 'Helping Hand', 'Follow Me', 'Slam', 'Rest', 'Sucker Punch', 'Amnesia', 'Baton Pass', 'Double-Edge', 'Hyper Voice', 'Take Down', 'Charm', 'Protect', 'Water Pulse', 'Thief', 'Trailblaze', 'Chilling Water', 'Charge Beam', 'Facade', 'Swift', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Brick Break', 'U-turn', 'Shadow Claw', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Seed Bomb', 'Grass Knot', 'Rest', 'Substitute', 'Trick', 'Shadow Ball', 'Hyper Voice', 'Surf', 'Flamethrower', 'Thunderbolt', 'Play Rough', 'Amnesia', 'Helping Hand', 'Baton Pass', 'Reversal', 'Ice Beam', 'Blizzard', 'Thunder', 'Solar Beam', 'Tera Blast', 'Knock Off', 'Super Fang', 'Uproar', 'Focus Punch', 'Double-Edge', 'Endeavor', 'Focus Energy', 'Slash', 'Reversal', 'Last Resort', 'Baby-Doll Eyes', 'Tidy Up']"
162,Furret,"['Agility', 'Scratch', 'Quick Attack', 'Defense Curl', 'Coil', 'Fury Swipes', 'Helping Hand', 'Follow Me', 'Slam', 'Rest', 'Sucker Punch', 'Amnesia', 'Baton Pass', 'Double-Edge', 'Hyper Voice', 'Take Down', 'Charm', 'Agility', 'Protect', 'Water Pulse', 'Thief', 'Trailblaze', 'Chilling Water', 'Charge Beam', 'Facade', 'Swift', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Brick Break', 'Zen Headbutt', 'U-turn', 'Shadow Claw', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Seed Bomb', 'Grass Knot', 'Rest', 'Substitute', 'Trick', 'Shadow Ball', 'Hyper Voice', 'Surf', 'Flamethrower', 'Thunderbolt', 'Play Rough', 'Amnesia', 'Helping Hand', 'Baton Pass', 'Reversal', 'Ice Beam', 'Blizzard', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Thunder', 'Solar Beam', 'Tera Blast', 'Knock Off', 'Super Fang', 'Uproar', 'Focus Punch', 'Double-Edge', 'Endeavor', 'Focus Energy', 'Slash', 'Reversal', 'Last Resort', 'Baby-Doll Eyes', 'Tidy Up']"
163,Hoothoot,"['Growl', 'Peck', 'Tackle', 'Echoed Voice', 'Confusion', 'Reflect', 'Defog', 'Air Slash', 'Extrasensory', 'Take Down', 'Uproar', 'Roost', 'Moonblast', 'Hypnosis', 'Dream Eater', 'Take Down', 'Agility', 'Protect', 'Acrobatics', 'Psybeam', 'Confuse Ray', 'Thief', 'Facade', 'Aerial Ace', 'Swift', 'Air Cutter', 'Stored Power', 'Night Shade', 'Endure', 'Sunny Day', 'Rain Dance', 'Zen Headbutt', 'Air Slash', 'Sleep Talk', 'Reflect', 'Rest', 'Imprison', 'Fly', 'Skill Swap', 'Substitute', 'Tailwind', 'Shadow Ball', 'Hyper Voice', 'Heat Wave', 'Psychic', 'Amnesia', 'Calm Mind', 'Nasty Plot', 'Hurricane', 'Brave Bird', 'Tera Blast', 'Haze', 'Spite', 'Uproar', 'Dual Wingbeat', 'Psych Up', 'Feather Dance', 'Wing Attack', 'Whirlwind', 'Supersonic', 'Night Shade', 'Feather Dance']"
164,Noctowl,"['Tackle', 'Growl', 'Peck', 'Sky Attack', 'Echoed Voice', 'Confusion', 'Reflect', 'Defog', 'Air Slash', 'Extrasensory', 'Take Down', 'Uproar', 'Roost', 'Moonblast', 'Hypnosis', 'Dream Eater', 'Take Down', 'Agility', 'Scary Face', 'Protect', 'Acrobatics', 'Psybeam', 'Confuse Ray', 'Thief', 'Facade', 'Aerial Ace', 'Swift', 'Air Cutter', 'Stored Power', 'Night Shade', 'Endure', 'Sunny Day', 'Rain Dance', 'Zen Headbutt', 'Air Slash', 'Body Slam', 'Sleep Talk', 'Reflect', 'Rest', 'Imprison', 'Fly', 'Skill Swap', 'Substitute', 'Tailwind', 'Shadow Ball', 'Hyper Voice', 'Heat Wave', 'Psychic', 'Amnesia', 'Calm Mind', 'Nasty Plot', 'Giga Impact', 'Hurricane', 'Hyper Beam', 'Brave Bird', 'Tera Blast', 'Haze', 'Spite', 'Uproar', 'Dual Wingbeat', 'Psych Up', 'Double-Edge', 'Feather Dance', 'Future Sight', 'Curse', 'Psychic Noise', 'Wing Attack', 'Whirlwind', 'Supersonic', 'Night Shade', 'Feather Dance']"
165,Ledyba,[]
166,Ledian,[]
167,Spinarak,"['Poison Sting', 'String Shot', 'Absorb', 'Infestation', 'Shadow Sneak', 'X-Scissor', 'Screech', 'Sticky Web', 'Pin Missile', 'Psychic', 'Poison Jab', 'Bug Buzz', 'Leech Life', 'Lunge', 'Megahorn', 'Headbutt', 'Toxic', 'Protect', 'Dig', 'Body Slam', 'Endure', 'Giga Drain', 'Knock Off', 'Agility', 'Sludge Bomb', 'Psychic', 'Solar Beam', 'Poison Jab', 'X-Scissor', 'Substitute', 'Toxic Spikes', 'Electroweb', 'Dig ', 'Poison Sting', 'String Shot', 'Absorb', 'Infestation', 'Scary Face', 'Night Shade', 'Shadow Sneak', 'Fury Swipes', 'Sucker Punch', 'Agility', 'Pin Missile', 'Psychic', 'Poison Jab', 'Cross Poison', 'Sticky Web', 'Toxic Thread', 'Agility', 'Scary Face', 'Protect', 'Acid Spray', 'Struggle Bug', 'Thief', 'Trailblaze', 'Pounce', 'Facade', 'Hex', 'Night Shade', 'Venoshock', 'Endure', 'Sunny Day', 'Dig', 'Foul Play', 'Sleep Talk', 'Poison Jab', 'Rest', 'Toxic Spikes', 'Leech Life', 'Substitute', 'X-Scissor', 'Giga Drain', 'Psychic', 'Baton Pass', 'Sludge Bomb', 'Bug Buzz', 'Solar Beam', 'Tera Blast', 'Toxic', 'Spite', 'Knock Off', 'Bug Bite', 'Lunge', 'Electroweb', 'Sludge Wave', 'Skitter Smack', 'Disable', 'Megahorn', 'Night Slash', 'Rage Powder', 'Lunge']"
168,Ariados,"['Swords Dance', 'Poison Sting', 'String Shot', 'Focus Energy', 'Absorb', 'Infestation', 'Shadow Sneak', 'X-Scissor', 'Screech', 'Sticky Web', 'Pin Missile', 'Psychic', 'Poison Jab', 'Bug Buzz', 'Leech Life', 'Lunge', 'Megahorn', 'Headbutt', 'Toxic', 'Protect', 'Dig', 'Swords Dance', 'Body Slam', 'Endure', 'Giga Drain', 'Hyper Beam', 'Knock Off', 'Agility', 'Sludge Bomb', 'Giga Impact', 'Psychic', 'Solar Beam', 'Poison Jab', 'X-Scissor', 'Substitute', 'Toxic Spikes', 'Electroweb', 'Knock Off ', 'Swords Dance', 'Poison Sting', 'Fell Stinger', 'Absorb', 'String Shot', 'Bug Bite', 'Focus Energy', 'Infestation', 'Scary Face', 'Night Shade', 'Shadow Sneak', 'Fury Swipes', 'Sucker Punch', 'Agility', 'Pin Missile', 'Psychic', 'Poison Jab', 'Cross Poison', 'Sticky Web', 'Toxic Thread', 'Agility', 'Scary Face', 'Protect', 'Acid Spray', 'Struggle Bug', 'Thief', 'Trailblaze', 'Pounce', 'Facade', 'Hex', 'Night Shade', 'Venoshock', 'Endure', 'Sunny Day', 'Smart Strike', 'Dig', 'Foul Play', 'Sleep Talk', 'Poison Jab', 'Rest', 'Swords Dance', 'Toxic Spikes', 'Leech Life', 'Substitute', 'X-Scissor', 'Giga Drain', 'Psychic', 'Baton Pass', 'Sludge Bomb', 'Giga Impact', 'Bug Buzz', 'Hyper Beam', 'Solar Beam', 'Tera Blast', 'Toxic', 'Spite', 'Knock Off', 'Bug Bite', 'Lunge', 'Electroweb', 'Sludge Wave', 'Skitter Smack', 'Throat Chop', 'Disable', 'Megahorn', 'Night Slash', 'Rage Powder', 'Lunge']"
169,Crobat,[]
170,Chinchou,"['Supersonic', 'Water Gun', 'Electro Ball', 'Thunder Wave', 'Bubble Beam', 'Confuse Ray', 'Spark', 'Charge', 'Discharge', 'Aqua Ring', 'Flail', 'Take Down', 'Hydro Pump', 'Take Down', 'Agility', 'Protect', 'Water Pulse', 'Psybeam', 'Confuse Ray', 'Chilling Water', 'Charge Beam', 'Facade', 'Icy Wind', 'Endure', 'Volt Switch', 'Rain Dance', 'Sleep Talk', 'Electro Ball', 'Waterfall', 'Dazzling Gleam', 'Thunder Wave', 'Rest', 'Eerie Impulse', 'Substitute', 'Liquidation', 'Surf', 'Thunderbolt', 'Amnesia', 'Ice Beam', 'Electric Terrain', 'Hydro Pump', 'Blizzard', 'Wild Charge', 'Thunder', 'Tera Blast', 'Charge', 'Scald', 'Flip Turn', 'Double-Edge', 'Whirlpool', 'Muddy Water', 'Electroweb', 'Curse', 'Mist', 'Psybeam', 'Water Pulse', 'Sucker Punch', 'Soak']"
171,Lanturn,"['Swallow', 'Spit Up', 'Stockpile', 'Eerie Impulse', 'Supersonic', 'Water Gun', 'Thunder Wave', 'Electro Ball', 'Bubble Beam', 'Confuse Ray', 'Spark', 'Charge', 'Discharge', 'Aqua Ring', 'Flail', 'Take Down', 'Hydro Pump', 'Take Down', 'Agility', 'Protect', 'Water Pulse', 'Psybeam', 'Confuse Ray', 'Chilling Water', 'Charge Beam', 'Facade', 'Icy Wind', 'Endure', 'Volt Switch', 'Rain Dance', 'Sleep Talk', 'Electro Ball', 'Waterfall', 'Dazzling Gleam', 'Thunder Wave', 'Rest', 'Eerie Impulse', 'Substitute', 'Liquidation', 'Surf', 'Thunderbolt', 'Amnesia', 'Ice Beam', 'Electric Terrain', 'Hydro Pump', 'Blizzard', 'Wild Charge', 'Giga Impact', 'Hyper Beam', 'Thunder', 'Tera Blast', 'Charge', 'Scald', 'Flip Turn', 'Double-Edge', 'Whirlpool', 'Muddy Water', 'Electroweb', 'Curse', 'Mist', 'Psybeam', 'Water Pulse', 'Sucker Punch', 'Soak']"
172,Pichu,"['Tail Whip', 'Growl', 'Thunder Shock', 'Quick Attack', 'Thunder Wave', 'Nuzzle', 'Spark', 'Charm', 'Thunderbolt', 'Charge', 'Light Screen', 'Thunder', 'Volt Tackle', 'Thunder Wave', 'Brick Break', 'Light Screen', 'Protect', 'Play Rough', 'Thunder Punch', 'Swift', 'Dig', 'Reflect', 'Double Team', 'Body Slam', 'Endure', 'Discharge', 'Volt Switch', 'Thunderbolt', 'Surf', 'Nasty Plot', 'Substitute', 'Wild Charge', 'Iron Tail', 'Electroweb', 'Thunder', 'Swift ', 'Tail Whip', 'Thunder Shock', 'Play Nice', 'Sweet Kiss', 'Nuzzle', 'Nasty Plot', 'Charm', 'Take Down', 'Charm', 'Protect', 'Disarming Voice', 'Trailblaze', 'Facade', 'Swift', 'Fling', 'Endure', 'Volt Switch', 'Rain Dance', 'Body Slam', 'Thunder Punch', 'Sleep Talk', 'Electro Ball', 'Reflect', 'Light Screen', 'Grass Knot', 'Thunder Wave', 'Rest', 'Substitute', 'Encore', 'Surf', 'Thunderbolt', 'Play Rough', 'Helping Hand', 'Reversal', 'Electric Terrain', 'Nasty Plot', 'Wild Charge', 'Thunder', 'Tera Blast', 'Charge', 'Electroweb', 'Flail', 'Present', 'Fake Out', 'Charge', 'Wish', 'Tickle', 'Disarming Voice', 'Volt Tackle']"
173,Cleffa,"['Tackle', 'Splash', 'Fairy Wind', 'Disarming Voice', 'Charm', 'Draining Kiss', 'Magical Leaf', 'Metronome', 'Bubble Beam', 'Moonlight', 'Amnesia', 'Mystical Fire', 'Moonblast', 'Double-Edge', 'Headbutt', 'Psyshock', 'Calm Mind', 'Thunder Wave', 'Ice Beam', 'Light Screen', 'Protect', 'Play Rough', 'Swift', 'Dig', 'Reflect', 'Body Slam', 'Endure', 'Stealth Rock', 'Fire Blast', 'Safeguard', 'Double-Edge', 'Zen Headbutt', 'Flamethrower', 'Psychic', 'Solar Beam', 'Thunderbolt', 'Hyper Voice', 'Shadow Ball', 'Substitute', 'Iron Tail', 'Dazzling Gleam', 'Metronome', 'Work Up', 'Blizzard', 'Thunder', 'Psyshock ', 'Pound', 'Splash', 'Copycat', 'Sing', 'Sweet Kiss', 'Disarming Voice', 'Encore', 'Charm', 'Charm', 'Fake Tears', 'Protect', 'Water Pulse', 'Psybeam', 'Disarming Voice', 'Chilling Water', 'Facade', 'Swift', 'Magical Leaf', 'Icy Wind', 'Draining Kiss', 'Stored Power', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Psyshock', 'Dig', 'Zen Headbutt', 'Body Slam', 'Sleep Talk', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Metronome', 'Grass Knot', 'Thunder Wave', 'Rest', 'Substitute', 'Trick', 'Shadow Ball', 'Hyper Voice', 'Psychic', 'Encore', 'Flamethrower', 'Play Rough', 'Amnesia', 'Calm Mind', 'Helping Hand', 'Misty Terrain', 'Fire Blast', 'Solar Beam', 'Tera Blast', 'Gravity', 'Uproar', 'Endeavor', 'Alluring Voice', 'Present', 'Wish', 'Tickle', 'Heal Pulse']"
174,Igglybuff,"['Pound', 'Sing', 'Copycat', 'Defense Curl', 'Sweet Kiss', 'Disarming Voice', 'Disable', 'Charm', 'Take Down', 'Charm', 'Fake Tears', 'Protect', 'Disarming Voice', 'Trailblaze', 'Facade', 'Swift', 'Icy Wind', 'Draining Kiss', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Body Slam', 'Sleep Talk', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Grass Knot', 'Thunder Wave', 'Rest', 'Substitute', 'Shadow Ball', 'Hyper Voice', 'Psychic', 'Encore', 'Flamethrower', 'Play Rough', 'Helping Hand', 'Misty Terrain', 'Fire Blast', 'Wild Charge', 'Solar Beam', 'Tera Blast', 'Gravity', 'Pain Split', 'Psych Up', 'Double-Edge', 'Endeavor', 'Alluring Voice', 'Perish Song', 'Rollout', 'Present', 'Wish', 'Covet', 'Gravity', 'Last Resort', 'Heal Pulse']"
175,Togepi,[]
176,Togetic,[]
177,Natu,[]
178,Xatu,[]
179,Mareep,"['Tackle', 'Growl', 'Thunder Shock', 'Thunder Wave', 'Charge', 'Confuse Ray', 'Cotton Guard', 'Power Gem', 'Thunderbolt', 'Light Screen', 'Thunder', 'Thunder Wave', 'Light Screen', 'Protect', 'Power Gem', 'Swift', 'Dig', 'Reflect', 'Body Slam', 'Endure', 'Discharge', 'Volt Switch', 'Thunderbolt', 'Substitute', 'Wild Charge', 'Dazzling Gleam', 'Electroweb', 'Thunder', 'Dig ', 'Tackle', 'Growl', 'Thunder Wave', 'Thunder Shock', 'Cotton Spore', 'Charge', 'Take Down', 'Electro Ball', 'Confuse Ray', 'Power Gem', 'Discharge', 'Cotton Guard', 'Dazzling Gleam', 'Light Screen', 'Thunder', 'Take Down', 'Agility', 'Protect', 'Confuse Ray', 'Trailblaze', 'Charge Beam', 'Facade', 'Endure', 'Volt Switch', 'Sunny Day', 'Rain Dance', 'Dig', 'Body Slam', 'Sleep Talk', 'Electro Ball', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Thunder Wave', 'Rest', 'Eerie Impulse', 'Power Gem', 'Substitute', 'Thunderbolt', 'Helping Hand', 'Electric Terrain', 'Wild Charge', 'Thunder', 'Tera Blast', 'Charge', 'Double-Edge', 'Endeavor', 'Electroweb', 'Agility', 'Flatter', 'After You', 'Electroweb', 'Eerie Impulse', 'Electric Terrain']"
180,Flaaffy,"['Tackle', 'Growl', 'Thunder Shock', 'Thunder Wave', 'Charge', 'Confuse Ray', 'Cotton Guard', 'Power Gem', 'Thunderbolt', 'Light Screen', 'Thunder', 'Roar', 'Thunder Wave', 'Light Screen', 'Protect', 'Power Gem', 'Ice Punch', 'Swift', 'Dig', 'Fire Punch', 'Reflect', 'Body Slam', 'Endure', 'Discharge', 'Agility', 'Volt Switch', 'Thunderbolt', 'Substitute', 'Wild Charge', 'Dazzling Gleam', 'Electroweb', 'Thunder', 'Ice Punch ', 'Tackle', 'Growl', 'Thunder Shock', 'Thunder Wave', 'Cotton Spore', 'Charge', 'Take Down', 'Electro Ball', 'Confuse Ray', 'Power Gem', 'Discharge', 'Cotton Guard', 'Dazzling Gleam', 'Light Screen', 'Thunder', 'Take Down', 'Agility', 'Protect', 'Low Kick', 'Confuse Ray', 'Trailblaze', 'Charge Beam', 'Facade', 'Swift', 'Fling', 'Endure', 'Volt Switch', 'Sunny Day', 'Rain Dance', 'Dig', 'Brick Break', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Electro Ball', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Thunder Wave', 'Rest', 'Eerie Impulse', 'Power Gem', 'Substitute', 'Thunderbolt', 'Helping Hand', 'Electric Terrain', 'Wild Charge', 'Thunder', 'Tera Blast', 'Roar', 'Charge', 'Focus Punch', 'Double-Edge', 'Endeavor', 'Electroweb', 'Agility', 'Flatter', 'After You', 'Electroweb', 'Eerie Impulse', 'Electric Terrain']"
181,Ampharos,"['Thunder Punch', 'Eerie Impulse', 'Tackle', 'Growl', 'Thunder Shock', 'Thunder Wave', 'Charge', 'Confuse Ray', 'Cotton Guard', 'Power Gem', 'Thunderbolt', 'Light Screen', 'Breaking Swipe', 'Thunder', 'Zap Cannon', 'Roar', 'Thunder Wave', 'Brick Break', 'Light Screen', 'Protect', 'Power Gem', 'Thunder Punch', 'Ice Punch', 'Swift', 'Dig', 'Fire Punch', 'Reflect', 'Body Slam', 'Endure', 'Discharge', 'Hyper Beam', 'Agility', 'Giga Impact', 'Double-Edge', 'Volt Switch', 'Thunderbolt', 'Dragon Pulse', 'Flash Cannon', 'Substitute', 'Wild Charge', 'Dazzling Gleam', 'Outrage', 'Electroweb', 'Focus Blast', 'Thunder', 'Dazzling Gleam ', 'Thunder Punch', 'Fire Punch', 'Tackle', 'Growl', 'Thunder Shock', 'Thunder Wave', 'Dragon Pulse', 'Magnetic Flux', 'Zap Cannon', 'Cotton Spore', 'Charge', 'Take Down', 'Electro Ball', 'Confuse Ray', 'Power Gem', 'Discharge', 'Cotton Guard', 'Dazzling Gleam', 'Light Screen', 'Thunder', 'Take Down', 'Agility', 'Protect', 'Low Kick', 'Confuse Ray', 'Trailblaze', 'Charge Beam', 'Facade', 'Bulldoze', 'Swift', 'Fling', 'Dragon Tail', 'Endure', 'Volt Switch', 'Sunny Day', 'Rain Dance', 'Dig', 'Brick Break', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Electro Ball', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Thunder Wave', 'Stomping Tantrum', 'Rest', 'Eerie Impulse', 'Power Gem', 'Substitute', 'Dragon Pulse', 'Thunderbolt', 'Helping Hand', 'Electric Terrain', 'Wild Charge', 'Giga Impact', 'Outrage', 'Focus Blast', 'Hyper Beam', 'Thunder', 'Tera Blast', 'Roar', 'Charge', 'Focus Punch', 'Double-Edge', 'Endeavor', 'Supercell Slam', 'Electroweb', 'Meteor Beam', 'Breaking Swipe', 'Dragon Cheer', 'Agility', 'Flatter', 'After You', 'Electroweb', 'Eerie Impulse', 'Electric Terrain']"
182,Bellossom,"['Petal Blizzard', 'Acid', 'Absorb', 'Mega Drain', 'Growth', 'Poison Powder', 'Stun Spore', 'Sleep Powder', 'Petal Dance', 'Toxic', 'Giga Drain', 'Sweet Scent', 'Moonlight', 'Quiver Dance', 'Grassy Terrain', 'Moonblast', 'Charm', 'Protect', 'Acid Spray', 'Trailblaze', 'Facade', 'Magical Leaf', 'Fling', 'Venoshock', 'Endure', 'Sunny Day', 'Bullet Seed', 'Sleep Talk', 'Seed Bomb', 'Drain Punch', 'Dazzling Gleam', 'Grass Knot', 'Rest', 'Swords Dance', 'Substitute', 'Giga Drain', 'Energy Ball', 'Encore', 'Play Rough', 'Helping Hand', 'Pollen Puff', 'Baton Pass', 'Grassy Terrain', 'Sludge Bomb', 'Giga Impact', 'Leaf Storm', 'Hyper Beam', 'Solar Beam', 'Tera Blast', 'Toxic', 'Solar Blade', 'Uproar', 'Weather Ball', 'Grassy Glide', 'Endeavor', 'Petal Blizzard', 'Triple Axel', 'Leech Seed', 'Razor Leaf', 'Flail', 'Synthesis', 'Ingrain', 'Teeter Dance', 'Tickle', 'After You', 'Strength Sap']"
183,Marill,"['Tackle', 'Helping Hand', 'Tail Whip', 'Water Gun', 'Rollout', 'Defense Curl', 'Bubble Beam', 'Charm', 'Slam', 'Bounce', 'Aqua Tail', 'Play Rough', 'Aqua Ring', 'Rain Dance', 'Hydro Pump', 'Double-Edge', 'Superpower', 'Take Down', 'Charm', 'Fake Tears', 'Mud-Slap', 'Protect', 'Water Pulse', 'Disarming Voice', 'Trailblaze', 'Chilling Water', 'Facade', 'Bulldoze', 'Swift', 'Icy Wind', 'Mud Shot', 'Draining Kiss', 'Fling', 'Endure', 'Rain Dance', 'Snowscape', 'Dig', 'Brick Break', 'Body Slam', 'Ice Punch', 'Sleep Talk', 'Light Screen', 'Waterfall', 'Metronome', 'Grass Knot', 'Rest', 'Substitute', 'Liquidation', 'Hyper Voice', 'Encore', 'Surf', 'Ice Spinner', 'Play Rough', 'Amnesia', 'Helping Hand', 'Ice Beam', 'Misty Terrain', 'Hydro Pump', 'Blizzard', 'Tera Blast', 'Knock Off', 'Focus Punch', 'Misty Explosion', 'Double-Edge', 'Whirlpool', 'Muddy Water', 'Alluring Voice', 'Sing', 'Supersonic', 'Belly Drum', 'Perish Song', 'Present', 'Tickle', 'Copycat', 'Aqua Jet', 'Soak', 'Splash']"
184,Azumarill,"['Tackle', 'Helping Hand', 'Tail Whip', 'Water Gun', 'Rollout', 'Defense Curl', 'Bubble Beam', 'Charm', 'Slam', 'Bounce', 'Aqua Tail', 'Play Rough', 'Aqua Ring', 'Rain Dance', 'Hydro Pump', 'Double-Edge', 'Superpower', 'Take Down', 'Charm', 'Fake Tears', 'Mud-Slap', 'Protect', 'Water Pulse', 'Disarming Voice', 'Trailblaze', 'Chilling Water', 'Facade', 'Bulldoze', 'Swift', 'Icy Wind', 'Mud Shot', 'Draining Kiss', 'Fling', 'Endure', 'Rain Dance', 'Snowscape', 'Dig', 'Brick Break', 'Body Slam', 'Ice Punch', 'Sleep Talk', 'Light Screen', 'Waterfall', 'Metronome', 'Grass Knot', 'Rest', 'Substitute', 'Liquidation', 'Hyper Voice', 'Encore', 'Surf', 'Ice Spinner', 'Play Rough', 'Amnesia', 'Helping Hand', 'Ice Beam', 'Misty Terrain', 'Hydro Pump', 'Blizzard', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Tera Blast', 'Knock Off', 'Focus Punch', 'Misty Explosion', 'Double-Edge', 'Whirlpool', 'Muddy Water', 'Alluring Voice', 'Sing', 'Supersonic', 'Belly Drum', 'Perish Song', 'Present', 'Tickle', 'Copycat', 'Aqua Jet', 'Soak', 'Splash']"
